invoice_id,date,time,city,product,category,quantity,unit_price,cogs,vat,total,payment_method,gender,customer_type
T-100049,20/01/26,15:11,Progreso de Obregón,Pan blanco,Panadería,3,35.91,107.73,17.24,124.97,Tarjeta débito,Female,Normal
T-100050,27/02/26,12:48,Progreso de Obregón,Leche,Lácteos,4,20.77,83.08,13.29,96.37,Efectivo,Female,Normal
T-100050,27/02/26,12:48,Progreso de Obregón,Papel higiénico,Limpieza,2,54.25,108.5,17.36,125.86,Efectivo,Female,Normal
T-100050,27/02/26,12:48,Progreso de Obregón,Arroz,Abarrotes,2,29.83,59.66,9.55,69.21,Efectivo,Female,Normal
T-100050,27/02/26,12:48,Progreso de Obregón,Papel higiénico,Limpieza,3,58.39,175.17,28.03,203.2,Efectivo,Female,Normal
T-100051,13/02/26,13:56,Progreso de Obregón,Frijol,Abarrotes,2,29.12,58.24,9.32,67.56,Tarjeta débito,Female,Member
T-100051,13/02/26,13:56,Progreso de Obregón,Pan blanco,Panadería,2,33.62,67.24,10.76,78,Tarjeta débito,Female,Member
T-100051,13/02/26,13:56,Progreso de Obregón,Yogurt,Lácteos,4,16.43,65.72,10.52,76.24,Tarjeta débito,Female,Member
T-100052,04/03/26,17:48,Progreso de Obregón,Arroz,Abarrotes,1,26.15,26.15,4.18,30.33,Efectivo,Female,Normal
T-100052,04/03/26,17:48,Progreso de Obregón,Pan blanco,Panadería,3,37.79,113.37,18.14,131.51,Efectivo,Female,Normal
T-100052,04/03/26,17:48,Progreso de Obregón,Refresco,Bebidas,4,19,76,12.16,88.16,Efectivo,Female,Normal
T-100052,04/03/26,17:48,Progreso de Obregón,Yogurt,Lácteos,2,13.73,27.46,4.39,31.85,Efectivo,Female,Normal
T-100053,09/02/26,19:37,Progreso de Obregón,Yogurt,Lácteos,3,16.46,49.38,7.9,57.28,Efectivo,Female,Normal
T-100053,09/02/26,19:37,Progreso de Obregón,Papel higiénico,Limpieza,4,57.26,229.04,36.65,265.69,Efectivo,Female,Normal
T-100053,09/02/26,19:37,Progreso de Obregón,Cerveza,Bebidas,3,22.99,68.97,11.04,80.01,Efectivo,Female,Normal
T-100054,02/02/26,12:07,Progreso de Obregón,Yogurt,Lácteos,2,15.99,31.98,5.12,37.1,Tarjeta débito,Female,Member
T-100054,02/02/26,12:07,Progreso de Obregón,Refresco,Bebidas,2,18.74,37.48,6,43.48,Tarjeta débito,Female,Member
T-100054,02/02/26,12:07,Progreso de Obregón,Yogurt,Lácteos,4,15.35,61.4,9.82,71.22,Tarjeta débito,Female,Member
T-100054,02/02/26,12:07,Progreso de Obregón,Cerveza,Bebidas,3,23.28,69.84,11.17,81.01,Tarjeta débito,Female,Member
T-100055,13/01/26,12:18,Progreso de Obregón,Leche,Lácteos,2,21.91,43.82,7.01,50.83,Efectivo,Male,Normal
T-100055,13/01/26,12:18,Progreso de Obregón,Cerveza,Bebidas,1,26.4,26.4,4.22,30.62,Efectivo,Male,Normal
T-100055,13/01/26,12:18,Progreso de Obregón,Leche,Lácteos,3,21.14,63.42,10.15,73.57,Efectivo,Male,Normal
T-100055,13/01/26,12:18,Progreso de Obregón,Yogurt,Lácteos,2,14.44,28.88,4.62,33.5,Efectivo,Male,Normal
T-100055,13/01/26,12:18,Progreso de Obregón,Galletas,Snacks,4,22.52,90.08,14.41,104.49,Efectivo,Male,Normal
T-100056,14/01/26,9:36,Progreso de Obregón,Papel higiénico,Limpieza,2,56.09,112.18,17.95,130.13,Efectivo,Female,Normal
T-100056,14/01/26,9:36,Progreso de Obregón,Leche,Lácteos,3,23.65,70.95,11.35,82.3,Efectivo,Female,Normal
T-100056,14/01/26,9:36,Progreso de Obregón,Arroz,Abarrotes,1,27.67,27.67,4.43,32.1,Efectivo,Female,Normal
T-100056,14/01/26,9:36,Progreso de Obregón,Pan blanco,Panadería,4,38.39,153.56,24.57,178.13,Efectivo,Female,Normal
T-100056,14/01/26,9:36,Progreso de Obregón,Arroz,Abarrotes,1,27.42,27.42,4.39,31.81,Efectivo,Female,Normal
T-100057,15/03/26,19:43,Progreso de Obregón,Pan blanco,Panadería,2,36.51,73.02,11.68,84.7,Efectivo,Male,Normal
T-100057,15/03/26,19:43,Progreso de Obregón,Pan blanco,Panadería,4,33.47,133.88,21.42,155.3,Efectivo,Male,Normal
T-100057,15/03/26,19:43,Progreso de Obregón,Sabritas,Snacks,2,19.46,38.92,6.23,45.15,Efectivo,Male,Normal
T-100058,08/03/26,15:28,Progreso de Obregón,Cerveza,Bebidas,1,23.45,23.45,3.75,27.2,Tarjeta crédito,Female,Normal
T-100058,08/03/26,15:28,Progreso de Obregón,Sabritas,Snacks,1,19.39,19.39,3.1,22.49,Tarjeta crédito,Female,Normal
T-100058,08/03/26,15:28,Progreso de Obregón,Queso,Lácteos,2,50.47,100.94,16.15,117.09,Tarjeta crédito,Female,Normal
T-100058,08/03/26,15:28,Progreso de Obregón,Galletas,Snacks,2,27.46,54.92,8.79,63.71,Tarjeta crédito,Female,Normal
T-100058,08/03/26,15:28,Progreso de Obregón,Cerveza,Bebidas,1,25.82,25.82,4.13,29.95,Tarjeta crédito,Female,Normal
T-100059,21/01/26,12:11,Progreso de Obregón,Detergente,Limpieza,4,70.49,281.96,45.11,327.07,Tarjeta débito,Male,Member
T-100059,21/01/26,12:11,Progreso de Obregón,Yogurt,Lácteos,4,13.63,54.52,8.72,63.24,Tarjeta débito,Male,Member
T-100059,21/01/26,12:11,Progreso de Obregón,Cerveza,Bebidas,1,23.13,23.13,3.7,26.83,Tarjeta débito,Male,Member
T-100059,21/01/26,12:11,Progreso de Obregón,Refresco,Bebidas,3,18.23,54.69,8.75,63.44,Tarjeta débito,Male,Member
T-100059,21/01/26,12:11,Progreso de Obregón,Yogurt,Lácteos,3,15.8,47.4,7.58,54.98,Tarjeta débito,Male,Member
T-100060,31/03/26,16:04,Progreso de Obregón,Detergente,Limpieza,1,81.61,81.61,13.06,94.67,Tarjeta débito,Female,Member
T-100060,31/03/26,16:04,Progreso de Obregón,Frijol,Abarrotes,2,27.09,54.18,8.67,62.85,Tarjeta débito,Female,Member
T-100060,31/03/26,16:04,Progreso de Obregón,Galletas,Snacks,2,25.11,50.22,8.04,58.26,Tarjeta débito,Female,Member
T-100060,31/03/26,16:04,Progreso de Obregón,Cerveza,Bebidas,2,24.85,49.7,7.95,57.65,Tarjeta débito,Female,Member
T-100061,10/01/26,9:10,Progreso de Obregón,Pan blanco,Panadería,4,36.09,144.36,23.1,167.46,Tarjeta débito,Female,Normal
T-100061,10/01/26,9:10,Progreso de Obregón,Yogurt,Lácteos,3,15.18,45.54,7.29,52.83,Tarjeta débito,Female,Normal
T-100061,10/01/26,9:10,Progreso de Obregón,Yogurt,Lácteos,4,15.56,62.24,9.96,72.2,Tarjeta débito,Female,Normal
T-100062,04/02/26,17:34,Progreso de Obregón,Detergente,Limpieza,3,77.37,232.11,37.14,269.25,Efectivo,Male,Member
T-100062,04/02/26,17:34,Progreso de Obregón,Sabritas,Snacks,3,18.47,55.41,8.87,64.28,Efectivo,Male,Member
T-100062,04/02/26,17:34,Progreso de Obregón,Leche,Lácteos,1,23.32,23.32,3.73,27.05,Efectivo,Male,Member
T-100062,04/02/26,17:34,Progreso de Obregón,Refresco,Bebidas,1,16.64,16.64,2.66,19.3,Efectivo,Male,Member
T-100063,28/03/26,13:36,Progreso de Obregón,Frijol,Abarrotes,4,31.19,124.76,19.96,144.72,Efectivo,Male,Normal
T-100063,28/03/26,13:36,Progreso de Obregón,Cerveza,Bebidas,2,24.58,49.16,7.87,57.03,Efectivo,Male,Normal
T-100063,28/03/26,13:36,Progreso de Obregón,Sabritas,Snacks,4,20.06,80.24,12.84,93.08,Efectivo,Male,Normal
T-100063,28/03/26,13:36,Progreso de Obregón,Galletas,Snacks,4,27.02,108.08,17.29,125.37,Efectivo,Male,Normal
T-100064,12/01/26,16:22,Progreso de Obregón,Huevo,Abarrotes,3,48.51,145.53,23.28,168.81,Efectivo,Female,Member
T-100064,12/01/26,16:22,Progreso de Obregón,Detergente,Limpieza,4,79.77,319.08,51.05,370.13,Efectivo,Female,Member
T-100064,12/01/26,16:22,Progreso de Obregón,Cerveza,Bebidas,4,25.05,100.2,16.03,116.23,Efectivo,Female,Member
T-100064,12/01/26,16:22,Progreso de Obregón,Queso,Lácteos,1,52.36,52.36,8.38,60.74,Efectivo,Female,Member
T-100065,28/02/26,10:20,Progreso de Obregón,Frijol,Abarrotes,1,30.08,30.08,4.81,34.89,Efectivo,Male,Normal
T-100065,28/02/26,10:20,Progreso de Obregón,Galletas,Snacks,4,26.85,107.4,17.18,124.58,Efectivo,Male,Normal
T-100065,28/02/26,10:20,Progreso de Obregón,Detergente,Limpieza,1,73.54,73.54,11.77,85.31,Efectivo,Male,Normal
T-100065,28/02/26,10:20,Progreso de Obregón,Refresco,Bebidas,3,19.69,59.07,9.45,68.52,Efectivo,Male,Normal
T-100066,21/03/26,16:40,Progreso de Obregón,Cerveza,Bebidas,2,27.16,54.32,8.69,63.01,Efectivo,Male,Member
T-100066,21/03/26,16:40,Progreso de Obregón,Cerveza,Bebidas,4,26.21,104.84,16.77,121.61,Efectivo,Male,Member
T-100066,21/03/26,16:40,Progreso de Obregón,Yogurt,Lácteos,4,14.34,57.36,9.18,66.54,Efectivo,Male,Member
T-100066,21/03/26,16:40,Progreso de Obregón,Pan blanco,Panadería,1,32.42,32.42,5.19,37.61,Efectivo,Male,Member
T-100067,22/03/26,18:51,Progreso de Obregón,Frijol,Abarrotes,1,32.13,32.13,5.14,37.27,Efectivo,Male,Normal
T-100067,22/03/26,18:51,Progreso de Obregón,Frijol,Abarrotes,4,27.99,111.96,17.91,129.87,Efectivo,Male,Normal
T-100067,22/03/26,18:51,Progreso de Obregón,Pan blanco,Panadería,2,37.48,74.96,11.99,86.95,Efectivo,Male,Normal
T-100067,22/03/26,18:51,Progreso de Obregón,Pan blanco,Panadería,4,34.94,139.76,22.36,162.12,Efectivo,Male,Normal
T-100068,16/01/26,19:53,Progreso de Obregón,Detergente,Limpieza,4,73.6,294.4,47.1,341.5,Efectivo,Female,Normal
T-100068,16/01/26,19:53,Progreso de Obregón,Arroz,Abarrotes,2,30.26,60.52,9.68,70.2,Efectivo,Female,Normal
T-100068,16/01/26,19:53,Progreso de Obregón,Arroz,Abarrotes,2,28.58,57.16,9.15,66.31,Efectivo,Female,Normal
T-100068,16/01/26,19:53,Progreso de Obregón,Detergente,Limpieza,2,76.15,152.3,24.37,176.67,Efectivo,Female,Normal
T-100069,18/03/26,17:47,Progreso de Obregón,Queso,Lácteos,4,50.59,202.36,32.38,234.74,Tarjeta crédito,Male,Normal
T-100069,18/03/26,17:47,Progreso de Obregón,Papel higiénico,Limpieza,3,58.45,175.35,28.06,203.41,Tarjeta crédito,Male,Normal
T-100069,18/03/26,17:47,Progreso de Obregón,Leche,Lácteos,3,23.26,69.78,11.16,80.94,Tarjeta crédito,Male,Normal
T-100070,08/02/26,18:37,Progreso de Obregón,Arroz,Abarrotes,4,26.62,106.48,17.04,123.52,Tarjeta crédito,Female,Member
T-100070,08/02/26,18:37,Progreso de Obregón,Papel higiénico,Limpieza,3,65.27,195.81,31.33,227.14,Tarjeta crédito,Female,Member
T-100070,08/02/26,18:37,Progreso de Obregón,Frijol,Abarrotes,4,32.36,129.44,20.71,150.15,Tarjeta crédito,Female,Member
T-100070,08/02/26,18:37,Progreso de Obregón,Arroz,Abarrotes,3,27.09,81.27,13,94.27,Tarjeta crédito,Female,Member
T-100070,08/02/26,18:37,Progreso de Obregón,Refresco,Bebidas,2,18.83,37.66,6.03,43.69,Tarjeta crédito,Female,Member
T-100071,15/03/26,15:14,Progreso de Obregón,Papel higiénico,Limpieza,4,60.88,243.52,38.96,282.48,Tarjeta crédito,Female,Member
T-100071,15/03/26,15:14,Progreso de Obregón,Yogurt,Lácteos,4,14.51,58.04,9.29,67.33,Tarjeta crédito,Female,Member
T-100071,15/03/26,15:14,Progreso de Obregón,Detergente,Limpieza,2,82.33,164.66,26.35,191.01,Tarjeta crédito,Female,Member
T-100071,15/03/26,15:14,Progreso de Obregón,Arroz,Abarrotes,1,25.34,25.34,4.05,29.39,Tarjeta crédito,Female,Member
T-100072,17/01/26,17:37,Progreso de Obregón,Pan blanco,Panadería,4,33.27,133.08,21.29,154.37,Efectivo,Male,Normal
T-100072,17/01/26,17:37,Progreso de Obregón,Leche,Lácteos,2,22.09,44.18,7.07,51.25,Efectivo,Male,Normal
T-100072,17/01/26,17:37,Progreso de Obregón,Detergente,Limpieza,2,75.33,150.66,24.11,174.77,Efectivo,Male,Normal
T-100072,17/01/26,17:37,Progreso de Obregón,Pan blanco,Panadería,4,35.62,142.48,22.8,165.28,Efectivo,Male,Normal
T-100073,03/02/26,14:39,Progreso de Obregón,Galletas,Snacks,4,26.26,105.04,16.81,121.85,Tarjeta débito,Male,Normal
T-100073,03/02/26,14:39,Progreso de Obregón,Papel higiénico,Limpieza,4,61.48,245.92,39.35,285.27,Tarjeta débito,Male,Normal
T-100073,03/02/26,14:39,Progreso de Obregón,Frijol,Abarrotes,1,30.6,30.6,4.9,35.5,Tarjeta débito,Male,Normal
T-100073,03/02/26,14:39,Progreso de Obregón,Sabritas,Snacks,1,18.21,18.21,2.91,21.12,Tarjeta débito,Male,Normal
T-100074,31/01/26,19:43,Progreso de Obregón,Detergente,Limpieza,1,73.15,73.15,11.7,84.85,Tarjeta crédito,Male,Member
T-100074,31/01/26,19:43,Progreso de Obregón,Queso,Lácteos,1,47.32,47.32,7.57,54.89,Tarjeta crédito,Male,Member
T-100074,31/01/26,19:43,Progreso de Obregón,Arroz,Abarrotes,2,26.69,53.38,8.54,61.92,Tarjeta crédito,Male,Member
T-100074,31/01/26,19:43,Progreso de Obregón,Yogurt,Lácteos,3,15.16,45.48,7.28,52.76,Tarjeta crédito,Male,Member
T-100075,04/01/26,9:20,Progreso de Obregón,Papel higiénico,Limpieza,4,56.39,225.56,36.09,261.65,Tarjeta débito,Female,Normal
T-100075,04/01/26,9:20,Progreso de Obregón,Huevo,Abarrotes,2,43.15,86.3,13.81,100.11,Tarjeta débito,Female,Normal
T-100075,04/01/26,9:20,Progreso de Obregón,Frijol,Abarrotes,4,28.42,113.68,18.19,131.87,Tarjeta débito,Female,Normal
T-100075,04/01/26,9:20,Progreso de Obregón,Sabritas,Snacks,2,21.79,43.58,6.97,50.55,Tarjeta débito,Female,Normal
T-100076,22/01/26,11:05,Progreso de Obregón,Arroz,Abarrotes,2,30.49,60.98,9.76,70.74,Tarjeta débito,Female,Member
T-100076,22/01/26,11:05,Progreso de Obregón,Refresco,Bebidas,4,18.4,73.6,11.78,85.38,Tarjeta débito,Female,Member
T-100076,22/01/26,11:05,Progreso de Obregón,Galletas,Snacks,3,27.12,81.36,13.02,94.38,Tarjeta débito,Female,Member
T-100076,22/01/26,11:05,Progreso de Obregón,Arroz,Abarrotes,3,29.6,88.8,14.21,103.01,Tarjeta débito,Female,Member
T-100077,27/03/26,9:57,Progreso de Obregón,Pan blanco,Panadería,4,35.63,142.52,22.8,165.32,Tarjeta crédito,Female,Member
T-100077,27/03/26,9:57,Progreso de Obregón,Papel higiénico,Limpieza,3,54.08,162.24,25.96,188.2,Tarjeta crédito,Female,Member
T-100077,27/03/26,9:57,Progreso de Obregón,Galletas,Snacks,4,26.36,105.44,16.87,122.31,Tarjeta crédito,Female,Member
T-100077,27/03/26,9:57,Progreso de Obregón,Yogurt,Lácteos,3,15.61,46.83,7.49,54.32,Tarjeta crédito,Female,Member
T-100077,27/03/26,9:57,Progreso de Obregón,Arroz,Abarrotes,3,28.65,85.95,13.75,99.7,Tarjeta crédito,Female,Member
T-100078,26/01/26,15:54,Progreso de Obregón,Sabritas,Snacks,3,21.04,63.12,10.1,73.22,Efectivo,Male,Normal
T-100078,26/01/26,15:54,Progreso de Obregón,Sabritas,Snacks,3,20.05,60.15,9.62,69.77,Efectivo,Male,Normal
T-100078,26/01/26,15:54,Progreso de Obregón,Yogurt,Lácteos,3,15.61,46.83,7.49,54.32,Efectivo,Male,Normal
T-100078,26/01/26,15:54,Progreso de Obregón,Leche,Lácteos,4,23.91,95.64,15.3,110.94,Efectivo,Male,Normal
T-100078,26/01/26,15:54,Progreso de Obregón,Cerveza,Bebidas,1,24.38,24.38,3.9,28.28,Efectivo,Male,Normal
T-100079,14/03/26,19:49,Progreso de Obregón,Cerveza,Bebidas,2,26.04,52.08,8.33,60.41,Tarjeta débito,Male,Normal
T-100079,14/03/26,19:49,Progreso de Obregón,Sabritas,Snacks,3,19.9,59.7,9.55,69.25,Tarjeta débito,Male,Normal
T-100079,14/03/26,19:49,Progreso de Obregón,Refresco,Bebidas,2,18.63,37.26,5.96,43.22,Tarjeta débito,Male,Normal
T-100079,14/03/26,19:49,Progreso de Obregón,Sabritas,Snacks,3,21.05,63.15,10.1,73.25,Tarjeta débito,Male,Normal
T-100080,28/03/26,20:49,Progreso de Obregón,Galletas,Snacks,1,22.73,22.73,3.64,26.37,Tarjeta débito,Male,Member
T-100080,28/03/26,20:49,Progreso de Obregón,Cerveza,Bebidas,4,25.73,102.92,16.47,119.39,Tarjeta débito,Male,Member
T-100080,28/03/26,20:49,Progreso de Obregón,Leche,Lácteos,3,20.8,62.4,9.98,72.38,Tarjeta débito,Male,Member
T-100080,28/03/26,20:49,Progreso de Obregón,Yogurt,Lácteos,2,15.51,31.02,4.96,35.98,Tarjeta débito,Male,Member
T-100080,28/03/26,20:49,Progreso de Obregón,Pan blanco,Panadería,3,34.78,104.34,16.69,121.03,Tarjeta débito,Male,Member
T-100081,11/02/26,20:26,Progreso de Obregón,Frijol,Abarrotes,3,31.64,94.92,15.19,110.11,Efectivo,Male,Normal
T-100081,11/02/26,20:26,Progreso de Obregón,Huevo,Abarrotes,3,41.61,124.83,19.97,144.8,Efectivo,Male,Normal
T-100081,11/02/26,20:26,Progreso de Obregón,Arroz,Abarrotes,3,28.71,86.13,13.78,99.91,Efectivo,Male,Normal
T-100082,13/02/26,10:29,Progreso de Obregón,Galletas,Snacks,4,23.89,95.56,15.29,110.85,Tarjeta crédito,Male,Member
T-100082,13/02/26,10:29,Progreso de Obregón,Queso,Lácteos,3,53.53,160.59,25.69,186.28,Tarjeta crédito,Male,Member
T-100082,13/02/26,10:29,Progreso de Obregón,Pan blanco,Panadería,4,38,152,24.32,176.32,Tarjeta crédito,Male,Member
T-100082,13/02/26,10:29,Progreso de Obregón,Leche,Lácteos,3,24.18,72.54,11.61,84.15,Tarjeta crédito,Male,Member
T-100083,10/03/26,10:29,Progreso de Obregón,Galletas,Snacks,3,26.48,79.44,12.71,92.15,Efectivo,Female,Normal
T-100083,10/03/26,10:29,Progreso de Obregón,Pan blanco,Panadería,2,36.78,73.56,11.77,85.33,Efectivo,Female,Normal
T-100083,10/03/26,10:29,Progreso de Obregón,Arroz,Abarrotes,1,26.41,26.41,4.23,30.64,Efectivo,Female,Normal
T-100084,21/03/26,17:20,Progreso de Obregón,Galletas,Snacks,4,24.18,96.72,15.48,112.2,Tarjeta crédito,Male,Member
T-100084,21/03/26,17:20,Progreso de Obregón,Yogurt,Lácteos,3,14.9,44.7,7.15,51.85,Tarjeta crédito,Male,Member
T-100084,21/03/26,17:20,Progreso de Obregón,Galletas,Snacks,4,26.37,105.48,16.88,122.36,Tarjeta crédito,Male,Member
T-100085,15/01/26,11:02,Progreso de Obregón,Pan blanco,Panadería,1,37.9,37.9,6.06,43.96,Tarjeta crédito,Female,Normal
T-100085,15/01/26,11:02,Progreso de Obregón,Refresco,Bebidas,2,16.88,33.76,5.4,39.16,Tarjeta crédito,Female,Normal
T-100085,15/01/26,11:02,Progreso de Obregón,Detergente,Limpieza,4,81.34,325.36,52.06,377.42,Tarjeta crédito,Female,Normal
T-100085,15/01/26,11:02,Progreso de Obregón,Papel higiénico,Limpieza,4,62.35,249.4,39.9,289.3,Tarjeta crédito,Female,Normal
T-100086,17/03/26,20:46,Progreso de Obregón,Arroz,Abarrotes,4,28.62,114.48,18.32,132.8,Efectivo,Female,Member
T-100086,17/03/26,20:46,Progreso de Obregón,Cerveza,Bebidas,1,23.5,23.5,3.76,27.26,Efectivo,Female,Member
T-100086,17/03/26,20:46,Progreso de Obregón,Yogurt,Lácteos,3,13.67,41.01,6.56,47.57,Efectivo,Female,Member
T-100086,17/03/26,20:46,Progreso de Obregón,Refresco,Bebidas,4,18.25,73,11.68,84.68,Efectivo,Female,Member
T-100086,17/03/26,20:46,Progreso de Obregón,Arroz,Abarrotes,2,28.85,57.7,9.23,66.93,Efectivo,Female,Member
T-100087,16/02/26,10:43,Progreso de Obregón,Detergente,Limpieza,3,70.66,211.98,33.92,245.9,Efectivo,Female,Member
T-100087,16/02/26,10:43,Progreso de Obregón,Refresco,Bebidas,1,18.2,18.2,2.91,21.11,Efectivo,Female,Member
T-100087,16/02/26,10:43,Progreso de Obregón,Arroz,Abarrotes,1,30,30,4.8,34.8,Efectivo,Female,Member
T-100088,26/03/26,12:41,Progreso de Obregón,Queso,Lácteos,3,53.35,160.05,25.61,185.66,Tarjeta débito,Male,Member
T-100088,26/03/26,12:41,Progreso de Obregón,Refresco,Bebidas,2,19.54,39.08,6.25,45.33,Tarjeta débito,Male,Member
T-100088,26/03/26,12:41,Progreso de Obregón,Queso,Lácteos,2,48.66,97.32,15.57,112.89,Tarjeta débito,Male,Member
T-100088,26/03/26,12:41,Progreso de Obregón,Pan blanco,Panadería,2,33.73,67.46,10.79,78.25,Tarjeta débito,Male,Member
T-100089,17/03/26,12:52,Progreso de Obregón,Queso,Lácteos,1,52.49,52.49,8.4,60.89,Tarjeta crédito,Female,Member
T-100089,17/03/26,12:52,Progreso de Obregón,Cerveza,Bebidas,2,24.66,49.32,7.89,57.21,Tarjeta crédito,Female,Member
T-100089,17/03/26,12:52,Progreso de Obregón,Huevo,Abarrotes,3,41.29,123.87,19.82,143.69,Tarjeta crédito,Female,Member
T-100090,23/01/26,10:42,Progreso de Obregón,Papel higiénico,Limpieza,2,57.39,114.78,18.36,133.14,Tarjeta crédito,Male,Member
T-100090,23/01/26,10:42,Progreso de Obregón,Sabritas,Snacks,3,19.67,59.01,9.44,68.45,Tarjeta crédito,Male,Member
T-100090,23/01/26,10:42,Progreso de Obregón,Leche,Lácteos,2,21.09,42.18,6.75,48.93,Tarjeta crédito,Male,Member
T-100091,03/02/26,9:08,Progreso de Obregón,Arroz,Abarrotes,4,27.06,108.24,17.32,125.56,Tarjeta débito,Male,Member
T-100091,03/02/26,9:08,Progreso de Obregón,Queso,Lácteos,3,47.94,143.82,23.01,166.83,Tarjeta débito,Male,Member
T-100091,03/02/26,9:08,Progreso de Obregón,Frijol,Abarrotes,1,27.25,27.25,4.36,31.61,Tarjeta débito,Male,Member
T-100092,27/02/26,17:14,Progreso de Obregón,Arroz,Abarrotes,1,28.77,28.77,4.6,33.37,Tarjeta crédito,Male,Normal
T-100092,27/02/26,17:14,Progreso de Obregón,Leche,Lácteos,4,22.43,89.72,14.36,104.08,Tarjeta crédito,Male,Normal
T-100092,27/02/26,17:14,Progreso de Obregón,Detergente,Limpieza,4,77.3,309.2,49.47,358.67,Tarjeta crédito,Male,Normal
T-100093,29/03/26,10:31,Progreso de Obregón,Pan blanco,Panadería,3,32.85,98.55,15.77,114.32,Tarjeta débito,Female,Member
T-100093,29/03/26,10:31,Progreso de Obregón,Sabritas,Snacks,2,19.18,38.36,6.14,44.5,Tarjeta débito,Female,Member
T-100093,29/03/26,10:31,Progreso de Obregón,Pan blanco,Panadería,2,35.84,71.68,11.47,83.15,Tarjeta débito,Female,Member
T-100093,29/03/26,10:31,Progreso de Obregón,Cerveza,Bebidas,3,25.5,76.5,12.24,88.74,Tarjeta débito,Female,Member
T-100093,29/03/26,10:31,Progreso de Obregón,Detergente,Limpieza,3,75.09,225.27,36.04,261.31,Tarjeta débito,Female,Member
T-100094,28/02/26,17:38,Progreso de Obregón,Detergente,Limpieza,4,72.76,291.04,46.57,337.61,Efectivo,Male,Member
T-100094,28/02/26,17:38,Progreso de Obregón,Refresco,Bebidas,4,19.49,77.96,12.47,90.43,Efectivo,Male,Member
T-100094,28/02/26,17:38,Progreso de Obregón,Papel higiénico,Limpieza,4,58.08,232.32,37.17,269.49,Efectivo,Male,Member
T-100095,21/02/26,15:46,Progreso de Obregón,Galletas,Snacks,3,24.78,74.34,11.89,86.23,Efectivo,Female,Normal
T-100095,21/02/26,15:46,Progreso de Obregón,Papel higiénico,Limpieza,2,62.14,124.28,19.88,144.16,Efectivo,Female,Normal
T-100095,21/02/26,15:46,Progreso de Obregón,Galletas,Snacks,4,25.22,100.88,16.14,117.02,Efectivo,Female,Normal
T-100096,09/01/26,10:53,Progreso de Obregón,Yogurt,Lácteos,3,14.54,43.62,6.98,50.6,Efectivo,Female,Member
T-100096,09/01/26,10:53,Progreso de Obregón,Queso,Lácteos,2,49.36,98.72,15.8,114.52,Efectivo,Female,Member
T-100096,09/01/26,10:53,Progreso de Obregón,Frijol,Abarrotes,1,31.77,31.77,5.08,36.85,Efectivo,Female,Member
T-100097,17/03/26,17:35,Progreso de Obregón,Papel higiénico,Limpieza,4,57.34,229.36,36.7,266.06,Efectivo,Male,Normal
T-100097,17/03/26,17:35,Progreso de Obregón,Yogurt,Lácteos,1,13.93,13.93,2.23,16.16,Efectivo,Male,Normal
T-100097,17/03/26,17:35,Progreso de Obregón,Cerveza,Bebidas,3,24.07,72.21,11.55,83.76,Efectivo,Male,Normal
T-100097,17/03/26,17:35,Progreso de Obregón,Papel higiénico,Limpieza,1,64.19,64.19,10.27,74.46,Efectivo,Male,Normal
T-100097,17/03/26,17:35,Progreso de Obregón,Sabritas,Snacks,2,18.36,36.72,5.88,42.6,Efectivo,Male,Normal
T-100098,20/01/26,19:30,Progreso de Obregón,Frijol,Abarrotes,3,32.95,98.85,15.82,114.67,Efectivo,Male,Normal
T-100098,20/01/26,19:30,Progreso de Obregón,Pan blanco,Panadería,3,35.29,105.87,16.94,122.81,Efectivo,Male,Normal
T-100098,20/01/26,19:30,Progreso de Obregón,Sabritas,Snacks,2,21.94,43.88,7.02,50.9,Efectivo,Male,Normal
